Country Name,Country Code,Series Name,Series Code,2017 [YR2017]
Maldives,MDV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.81747338234509
Mali,MLI,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,2375.34723535826
Mali,MLI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.132
Mali,MLI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,4.16489362716675
Mali,MLI,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,70
Mali,MLI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,41.572
Mali,MLI,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.255735990859744
Mali,MLI,Access to electricity (% of population),EG.ELC.ACCS.ZS,34.8
Mali,MLI,Individuals using the Internet (% of population),IT.NET.USER.ZS,18.9
Mali,MLI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.494
Mali,MLI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,36.8904211458939
Mali,MLI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,19.3891084098606
Mali,MLI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.75985742927156
Malta,MLT,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,51413.0844116677
Malta,MLT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.3463414634146
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,52.8446311950684
Malta,MLT,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,91
Malta,MLT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,94.546
Malta,MLT,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,3.32928061812098
Malta,MLT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Malta,MLT,Individuals using the Internet (% of population),IT.NET.USER.ZS,81
Malta,MLT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.002
Malta,MLT,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.67566884158686
Malta,MLT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,11.4560569469054
Malta,MLT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.36435448150708
Marshall Islands,MHL,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,5199.34447953057
Marshall Islands,MHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.27
Marshall Islands,MHL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..
Marshall Islands,MHL,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,83
Marshall Islands,MHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,76.634
Marshall Islands,MHL,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0
Marshall Islands,MHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,93.8
Marshall Islands,MHL,Individuals using the Internet (% of population),IT.NET.USER.ZS,38.7
Marshall Islands,MHL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..
Marshall Islands,MHL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,15.8322414599906
Marshall Islands,MHL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,13.0123069723912
Marshall Islands,MHL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
Mauritania,MRT,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,6050.62180822951
Mauritania,MRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.083
Mauritania,MRT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,5.14321994781494
Mauritania,MRT,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,75
Mauritania,MRT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,52.824
Mauritania,MRT,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.887711965040612
Mauritania,MRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,42.9
Mauritania,MRT,Individuals using the Internet (% of population),IT.NET.USER.ZS,21
Mauritania,MRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.336
Mauritania,MRT,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.7188300742502
Mauritania,MRT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,23.7456292323677
Mauritania,MRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.25427651934813
Mauritius,MUS,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,24073.2325633886
Mauritius,MUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.5146341463415
Mauritius,MUS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,39.6618804931641
Mauritius,MUS,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,89
Mauritius,MUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,40.841
Mauritius,MUS,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,3.33270877161359
Mauritius,MUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.6
Mauritius,MUS,Individuals using the Internet (% of population),IT.NET.USER.ZS,55.4
Mauritius,MUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.752
Mauritius,MUS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.99474898543124
Mauritius,MUS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,17.7627251983141
Mauritius,MUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.66699702675916
Mexico,MEX,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,21771.2405542751
Mexico,MEX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.138
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,40.3390693664551
Mexico,MEX,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,76
Mexico,MEX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,79.867
Mexico,MEX,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,4.05637657039332
Mexico,MEX,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Mexico,MEX,Individuals using the Internet (% of population),IT.NET.USER.ZS,53
Mexico,MEX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.419
Mexico,MEX,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.29751177575275
Mexico,MEX,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,31.9586846731805
Mexico,MEX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.04145724018986
"Micronesia, Fed. Sts.",FSM,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,3811.7896520226
"Micronesia, Fed. Sts.",FSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.467
"Micronesia, Fed. Sts.",FSM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..
"Micronesia, Fed. Sts.",FSM,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,76
"Micronesia, Fed. Sts.",FSM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.608
"Micronesia, Fed. Sts.",FSM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0
"Micronesia, Fed. Sts.",FSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,76.5
"Micronesia, Fed. Sts.",FSM,Individuals using the Internet (% of population),IT.NET.USER.ZS,35.3
"Micronesia, Fed. Sts.",FSM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..
"Micronesia, Fed. Sts.",FSM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.6299442896936
"Micronesia, Fed. Sts.",FSM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,5.42941504178273
"Micronesia, Fed. Sts.",FSM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.58225373525489
Moldova,MDA,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,13118.8219369605
Moldova,MDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.516
Moldova,MDA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,51.947338104248
Moldova,MDA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,93
Moldova,MDA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.557
Moldova,MDA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,3.01336859286241
Moldova,MDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Moldova,MDA,Individuals using the Internet (% of population),IT.NET.USER.ZS,49.9
Moldova,MDA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.586
Moldova,MDA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,12.1995910772854
Moldova,MDA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,21.0188767695091
Moldova,MDA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.57022997455605
Monaco,MCO,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..
Monaco,MCO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Monaco,MCO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..
Monaco,MCO,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,88
Monaco,MCO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100
Monaco,MCO,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..
Monaco,MCO,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Monaco,MCO,Individuals using the Internet (% of population),IT.NET.USER.ZS,97.1
Monaco,MCO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..
Monaco,MCO,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..
Monaco,MCO,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,12.801953584793
Monaco,MCO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
Mongolia,MNG,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,14401.5375067562
Mongolia,MNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.237
Mongolia,MNG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,65.412841796875
Mongolia,MNG,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99
Mongolia,MNG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.363
Mongolia,MNG,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,6.69179276557623
Mongolia,MNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,93.6
Mongolia,MNG,Individuals using the Internet (% of population),IT.NET.USER.ZS,23.7
Mongolia,MNG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.359
Mongolia,MNG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,11.1372332713568
Mongolia,MNG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,37.4184116118863
Mongolia,MNG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.30143105302342
Montenegro,MNE,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,22852.8824513043
Montenegro,MNE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.4853658536585
Montenegro,MNE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,60.9102210998535
Montenegro,MNE,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,58
Montenegro,MNE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,66.477
Montenegro,MNE,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..
Montenegro,MNE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Montenegro,MNE,Individuals using the Internet (% of population),IT.NET.USER.ZS,71.3
Montenegro,MNE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,16.082
Montenegro,MNE,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,6.85389074108922
Montenegro,MNE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,14.8613741835193
Montenegro,MNE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.3802359905313
Morocco,MAR,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,8450.0087890625
Morocco,MAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.66
Morocco,MAR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,33.7370109558105
Morocco,MAR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99
Morocco,MAR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,61.908
Morocco,MAR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,1.80121576266493
Morocco,MAR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Morocco,MAR,Individuals using the Internet (% of population),IT.NET.USER.ZS,61.8
Morocco,MAR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.223
Morocco,MAR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,11.1602887992375
Morocco,MAR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,25.405454806575
Morocco,MAR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.754663249323619
Mozambique,MOZ,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,1532.0073576114
Mozambique,MOZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.771
Mozambique,MOZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,7.24044990539551
Mozambique,MOZ,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,83
Mozambique,MOZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.455
Mozambique,MOZ,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.295085707282434
Mozambique,MOZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,24.3
Mozambique,MOZ,Individuals using the Internet (% of population),IT.NET.USER.ZS,7.8
Mozambique,MOZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.539
Mozambique,MOZ,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.0749604736416
Mozambique,MOZ,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,23.6070708049686
Mozambique,MOZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,15.1132073899384
Myanmar,MMR,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,5877.87465558136
Myanmar,MMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.843
Myanmar,MMR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..
Myanmar,MMR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,83
Myanmar,MMR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,30.322
Myanmar,MMR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.65006147613087
Myanmar,MMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,69.8
Myanmar,MMR,Individuals using the Internet (% of population),IT.NET.USER.ZS,23.6
Myanmar,MMR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.356
Myanmar,MMR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.4041280962744
Myanmar,MMR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,36.8009211203558
Myanmar,MMR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.5725365531752
Namibia,NAM,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,11408.7253099967
Namibia,NAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.293
Namibia,NAM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,23.3570709228516
Namibia,NAM,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,80
Namibia,NAM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,49.005
Namibia,NAM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,1.66954344750171
Namibia,NAM,Access to electricity (% of population),EG.ELC.ACCS.ZS,52.5
Namibia,NAM,Individuals using the Internet (% of population),IT.NET.USER.ZS,36.8
Namibia,NAM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,21.733
Namibia,NAM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,7.67615608936274
Namibia,NAM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,26.0770180870695
Namibia,NAM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.14579981111164
Nauru,NRU,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,10763.8230469299
Nauru,NRU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.988
Nauru,NRU,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..
Nauru,NRU,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,95
Nauru,NRU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100
Nauru,NRU,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0
Nauru,NRU,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.8
Nauru,NRU,Individuals using the Internet (% of population),IT.NET.USER.ZS,62.4
Nauru,NRU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..
Nauru,NRU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..
Nauru,NRU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..
Nauru,NRU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
Nepal,NPL,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,4071.70431755798
Nepal,NPL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.91
Nepal,NPL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,12.1109495162964
Nepal,NPL,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,90
Nepal,NPL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,19.336
Nepal,NPL,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.471203399718784
Nepal,NPL,Access to electricity (% of population),EG.ELC.ACCS.ZS,86.6
Nepal,NPL,Individuals using the Internet (% of population),IT.NET.USER.ZS,24.3
Nepal,NPL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.66
Nepal,NPL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.6995484588973
Nepal,NPL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,12.8625858898462
Nepal,NPL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.62709610696607
Netherlands,NLD,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,65606.7259112921
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.7609756097561
Netherlands,NLD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,83.2009887695312
Netherlands,NLD,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,93
Netherlands,NLD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,91.077
Netherlands,NLD,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,9.81196051950769
Netherlands,NLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Netherlands,NLD,Individuals using the Internet (% of population),IT.NET.USER.ZS,93.2
Netherlands,NLD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.837
Netherlands,NLD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.96787421373596
Netherlands,NLD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,17.1210117451832
Netherlands,NLD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.38145871407206
New Caledonia,NCL,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..
New Caledonia,NCL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.5390243902439
New Caledonia,NCL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..
New Caledonia,NCL,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..
New Caledonia,NCL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,70.256
New Caledonia,NCL,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,16.5126646117385
New Caledonia,NCL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
New Caledonia,NCL,Individuals using the Internet (% of population),IT.NET.USER.ZS,82
New Caledonia,NCL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.676
New Caledonia,NCL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.01190197330879
New Caledonia,NCL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,21.2465805302539
New Caledonia,NCL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
New Zealand,NZL,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,46165.9419905572
New Zealand,NZL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.8585365853659
New Zealand,NZL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,81.2698593139648
New Zealand,NZL,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,93
New Zealand,NZL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,86.466
New Zealand,NZL,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,7.52004736579691
New Zealand,NZL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
New Zealand,NZL,Individuals using the Internet (% of population),IT.NET.USER.ZS,87.7
New Zealand,NZL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.736
New Zealand,NZL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,5.91454437886105
New Zealand,NZL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,20.4616749907128
New Zealand,NZL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.85078767452536
Nicaragua,NIC,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,7330.63106959886
Nicaragua,NIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.554
Nicaragua,NIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..
Nicaragua,NIC,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99
Nicaragua,NIC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,58.299
Nicaragua,NIC,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.898288868788998
Nicaragua,NIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,84.6
Nicaragua,NIC,Individuals using the Internet (% of population),IT.NET.USER.ZS,30.4
Nicaragua,NIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.3
Nicaragua,NIC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,14.9966206430434
Nicaragua,NIC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,24.8172733417013
Nicaragua,NIC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.85067166284727
Niger,NER,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,1520.0015371232
Niger,NER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.16
Niger,NER,"School enrollment, tertiary (% gross)",SE.TER.ENRR,3.89881992340088
Niger,NER,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,82
Niger,NER,Urban population (% of total population),SP.URB.TOTL.IN.ZS,16.35
Niger,NER,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.0924683349252448
Niger,NER,Access to electricity (% of population),EG.ELC.ACCS.ZS,17.6
Niger,NER,Individuals using the Internet (% of population),IT.NET.USER.ZS,10.2
Niger,NER,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.554
Niger,NER,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,35.816868204144
Niger,NER,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,21.0721536929256
Niger,NER,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.79637318871275
Nigeria,NGA,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,5651.73413165037
Nigeria,NGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,52.305
Nigeria,NGA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,11.5785512924194
Nigeria,NGA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,54
Nigeria,NGA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,49.519
Nigeria,NGA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.594333975254568
Nigeria,NGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,54.4
Nigeria,NGA,Individuals using the Internet (% of population),IT.NET.USER.ZS,25.9
Nigeria,NGA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.828
Nigeria,NGA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.8465714300542
